zip,Median House Value 2000,Median House Value 2014,% Change in House Value,Median Income 2000,Median Income 2014,% Change in Income,Median Rent 2000,Median Rent 2014,% Change in Rent,Outcome
95020,361500.0,485400.0,0.34273858921161826,64611.0,82748.0,0.28,939.0,1356.0,0.444,
96148,361500.0,516700.0,0.4293222683264177,43859.0,52841.0,0.2,640.0,857.0,0.339,
95472,361100.0,615900.0,0.705621711437275,55766.0,68804.0,0.23,805.0,1268.0,0.575,
92672,360700.0,721800.0,1.0011089548100915,57110.0,75411.0,0.32,903.0,1642.0,0.818,
91206,360300.0,596100.0,0.6544546211490425,41674.0,52077.0,0.25,776.0,1276.0,0.644,
90740,358400.0,296500.0,-0.17271205357142858,42067.0,53677.0,0.28,1033.0,1576.0,0.526,
95017,358000.0,608200.0,0.6988826815642458,56750.0,67031.0,0.18,763.0,1261.0,0.653,
92009,355700.0,664300.0,0.8675850435760473,76368.0,102212.0,0.34,1176.0,1845.0,0.569,
94089,355600.0,169500.0,-0.5233408323959505,66807.0,88797.0,0.33,1366.0,1834.0,0.343,
92101,355000.0,435900.0,0.22788732394366198,23762.0,52314.0,1.2,550.0,1282.0,1.331,
92007,353600.0,804700.0,1.275735294117647,62877.0,93889.0,0.49,1076.0,1846.0,0.716,
92024,351900.0,708800.0,1.014208581983518,63996.0,92402.0,0.44,943.0,1696.0,0.799,
94080,351700.0,589900.0,0.6772817742394086,61289.0,78378.0,0.28,1063.0,1525.0,0.435,
96141,350000.0,509100.0,0.45457142857142857,75863.0,57212.0,-0.25,725.0,1221.0,0.684,
92121,349500.0,592400.0,0.6949928469241774,70750.0,103598.0,0.46,1114.0,1749.0,0.57,
94536,348600.0,564400.0,0.6190476190476191,70026.0,92107.0,0.32,1149.0,1550.0,0.349,
92131,348100.0,638000.0,0.8328066647515082,90811.0,119924.0,0.32,1223.0,2001.0,0.636,
90045,347800.0,673900.0,0.937607820586544,56566.0,78082.0,0.38,864.0,1690.0,0.956,
94015,347400.0,581800.0,0.6747265400115141,64534.0,78564.0,0.22,1150.0,1670.0,0.452,
94555,347300.0,587000.0,0.6901813993665419,84442.0,114603.0,0.36,1273.0,1808.0,0.42,
91202,346000.0,605200.0,0.7491329479768786,49818.0,63111.0,0.27,859.0,1541.0,0.794,
92612,345400.0,584800.0,0.6931094383323683,60257.0,67039.0,0.11,1204.0,1888.0,0.568,
92649,344900.0,634100.0,0.8385039141780226,70779.0,86469.0,0.22,1004.0,1678.0,0.671,
92620,344500.0,733800.0,1.1300435413642962,86467.0,102160.0,0.18,1165.0,1861.0,0.597,
94952,343700.0,563900.0,0.6406750072737852,56934.0,75221.0,0.32,864.0,1334.0,0.544,
91326,342000.0,612600.0,0.7912280701754386,82310.0,98831.0,0.2,840.0,1787.0,1.127,
90066,341200.0,741500.0,1.1732121922626026,45089.0,68346.0,0.52,780.0,1434.0,0.838,
94542,341200.0,535400.0,0.5691676436107854,69014.0,80327.0,0.16,1111.0,1452.0,0.307,
92107,340700.0,666700.0,0.956853536835926,42660.0,66825.0,0.57,768.0,1320.0,0.719,
92122,340600.0,593600.0,0.7428068115091015,52039.0,71307.0,0.37,1133.0,1739.0,0.535,
95005,340300.0,531900.0,0.56303261827799,64813.0,69872.0,0.08,967.0,1340.0,0.386,
95133,339400.0,456400.0,0.3447259870359458,68214.0,72459.0,0.06,1000.0,1377.0,0.377,
95460,339400.0,619500.0,0.8252799057159693,43295.0,49470.0,0.14,594.0,1029.0,0.732,
92675,338000.0,497500.0,0.4718934911242604,62937.0,72465.0,0.15,1009.0,1753.0,0.737,
95121,337900.0,462700.0,0.3693400414323764,75326.0,85514.0,0.14,1348.0,1886.0,0.399,
94933,337300.0,549100.0,0.627927660836051,54732.0,71667.0,0.31,1075.0,1607.0,0.495,
91006,337200.0,761200.0,1.2574139976275207,58779.0,84021.0,0.43,861.0,1521.0,0.767,
92782,337200.0,652000.0,0.933570581257414,85977.0,102755.0,0.2,1340.0,2001.0,0.493,
94063,336600.0,474200.0,0.4087938205585264,49279.0,54003.0,0.1,931.0,1353.0,0.453,
90503,335700.0,635800.0,0.8939529341674114,58127.0,77047.0,0.33,915.0,1484.0,0.622,
94599,333800.0,594100.0,0.7798082684242061,48452.0,66136.0,0.36,977.0,1773.0,0.815,
94501,333600.0,617000.0,0.8495203836930456,51896.0,70935.0,0.37,892.0,1351.0,0.515,
91316,331800.0,524600.0,0.5810729355033153,49131.0,62016.0,0.26,867.0,1455.0,0.678,
94706,329400.0,633000.0,0.9216757741347905,57153.0,81746.0,0.43,963.0,1619.0,0.681,
94568,328900.0,575500.0,0.7497719671632715,77122.0,113616.0,0.47,1356.0,1881.0,0.387,
91381,327500.0,574700.0,0.7548091603053435,87112.0,114608.0,0.32,1098.0,1780.0,0.621,
92029,327100.0,480200.0,0.46805258330785693,63581.0,68108.0,0.07,826.0,1395.0,0.689,
95112,326400.0,432300.0,0.3244485294117647,41014.0,49454.0,0.21,853.0,1207.0,0.415,
94514,326000.0,330900.0,0.015030674846625767,85109.0,51992.0,-0.39,1287.0,1516.0,0.178,
91501,325500.0,613100.0,0.8835637480798771,43750.0,62500.0,0.43,827.0,1442.0,0.744,
91367,323600.0,562300.0,0.7376390605686032,61356.0,77152.0,0.26,1073.0,1756.0,0.637,
90814,323400.0,597100.0,0.8463203463203464,41808.0,55111.0,0.32,694.0,1184.0,0.706,
90278,323100.0,682700.0,1.1129681213246674,69614.0,104934.0,0.51,943.0,1649.0,0.749,
95127,322600.0,434400.0,0.3465592064476131,63096.0,70692.0,0.12,1167.0,1564.0,0.34,
95064,322300.0,350000.0,0.08594477195159789,45054.0,60536.0,0.34,780.0,1500.0,0.923,
92835,321500.0,640500.0,0.9922239502332815,66607.0,92397.0,0.39,997.0,1388.0,0.392,
90034,321300.0,654500.0,1.037037037037037,37231.0,56743.0,0.52,809.0,1402.0,0.733,
93424,321300.0,578200.0,0.7995642701525054,39792.0,77679.0,0.95,774.0,1092.0,0.411,
92606,320900.0,662700.0,1.0651293237768775,71155.0,90228.0,0.27,1368.0,1896.0,0.386,
92823,318000.0,662900.0,1.0845911949685534,63266.0,124712.0,0.97,1450.0,2001.0,0.38,
94550,317800.0,571900.0,0.7995594713656388,75026.0,102952.0,0.37,1034.0,1450.0,0.402,
94112,317700.0,612700.0,0.9285489455461127,57629.0,71505.0,0.24,1016.0,1453.0,0.43,
90404,317400.0,664800.0,1.0945179584120983,39821.0,65035.0,0.63,730.0,1427.0,0.955,
92808,315300.0,619900.0,0.9660640659689185,88329.0,110964.0,0.26,1330.0,1861.0,0.399,
94587,314600.0,484300.0,0.5394151303242213,71863.0,82564.0,0.15,1091.0,1513.0,0.387,
93449,314100.0,585200.0,0.863100923272843,46521.0,67500.0,0.45,845.0,1563.0,0.85,
92610,313300.0,601800.0,0.920842642834344,88710.0,120984.0,0.36,1209.0,1766.0,0.461,
95410,313300.0,384700.0,0.22789658474305777,40491.0,37703.0,-0.07,867.0,677.0,-0.219,
90232,313100.0,728600.0,1.3270520600447142,46121.0,71316.0,0.55,826.0,1470.0,0.78,
92692,312000.0,578700.0,0.8548076923076923,82690.0,102045.0,0.23,1105.0,1827.0,0.653,
95004,311700.0,409300.0,0.31312159127366057,67697.0,67188.0,-0.01,921.0,1297.0,0.408,
91107,311300.0,651900.0,1.0941214262769032,56426.0,84761.0,0.5,791.0,1396.0,0.765,
92886,310400.0,672800.0,1.1675257731958764,82188.0,110054.0,0.34,1143.0,1648.0,0.442,
91935,309800.0,504300.0,0.6278244028405423,80291.0,93092.0,0.16,692.0,1504.0,1.173,
93430,309700.0,643400.0,1.0774943493703584,43040.0,52329.0,0.22,709.0,1308.0,0.845,
94014,307100.0,534200.0,0.7394985346792575,60711.0,71668.0,0.18,936.0,1469.0,0.569,
92646,305700.0,594100.0,0.9434085704939483,69638.0,87110.0,0.25,1121.0,1802.0,0.607,
93428,305600.0,628700.0,1.0572643979057592,45243.0,63514.0,0.4,864.0,1346.0,0.558,
91607,304200.0,593600.0,0.9513477975016437,40565.0,52274.0,0.29,731.0,1278.0,0.748,
94560,303700.0,455500.0,0.49983536384590055,69350.0,86521.0,0.25,1093.0,1570.0,0.436,
93401,302500.0,555900.0,0.8376859504132231,37176.0,52906.0,0.42,715.0,1225.0,0.713,
95111,301500.0,341400.0,0.13233830845771144,58807.0,57047.0,-0.03,1042.0,1282.0,0.23,
96140,301400.0,483900.0,0.6055076310550763,58000.0,72204.0,0.24,908.0,1942.0,1.139,
94508,300700.0,546200.0,0.8164283338875956,61389.0,72411.0,0.18,780.0,1037.0,0.329,
95045,300500.0,418100.0,0.3913477537437604,47056.0,55250.0,0.17,787.0,1300.0,0.652,
95476,300300.0,485600.0,0.617049617049617,50520.0,60100.0,0.19,879.0,1300.0,0.479,
91759,300000.0,322000.0,0.07333333333333333,26500.0,46250.0,0.75,925.0,1625.0,0.757,
93925,300000.0,279500.0,-0.06833333333333333,48295.0,60000.0,0.24,550.0,892.0,0.622,
94538,299700.0,495100.0,0.6519853186519853,68121.0,87652.0,0.29,1206.0,1655.0,0.372,
91201,299400.0,616300.0,1.0584502338009352,38179.0,50526.0,0.32,758.0,1326.0,0.749,
91902,299400.0,517700.0,0.729124916499666,70955.0,88926.0,0.25,957.0,1653.0,0.727,
90732,299100.0,494000.0,0.651621531260448,63614.0,84537.0,0.33,968.0,1689.0,0.745,
94602,297500.0,547500.0,0.8403361344537815,55321.0,68813.0,0.24,781.0,1159.0,0.484,
95006,297400.0,438900.0,0.47579018157363817,65206.0,75510.0,0.16,950.0,1434.0,0.509,
94515,297300.0,463300.0,0.5583585603767238,44320.0,62182.0,0.4,733.0,1151.0,0.57,
92614,296400.0,610600.0,1.0600539811066128,76934.0,95984.0,0.25,1358.0,1900.0,0.399,
95404,295100.0,492700.0,0.6696035242290749,52864.0,67001.0,0.27,801.0,1220.0,0.523,
94523,294600.0,515800.0,0.7508486082824168,67824.0,81685.0,0.2,989.0,1504.0,0.521,
95110,294300.0,407000.0,0.38294257560312606,48203.0,68693.0,0.43,909.0,1491.0,0.64,
94703,293500.0,617500.0,1.1039182282793867,43640.0,58613.0,0.34,718.0,1303.0,0.815,
92008,293200.0,609900.0,1.080150068212824,55123.0,66000.0,0.2,897.0,1508.0,0.681,
94530,292500.0,587500.0,1.0085470085470085,56905.0,87598.0,0.54,905.0,1460.0,0.613,
90230,291500.0,557100.0,0.9111492281303603,51275.0,73786.0,0.44,849.0,1531.0,0.803,
92129,291200.0,583500.0,1.0037774725274726,77851.0,109267.0,0.4,975.0,1697.0,0.741,
91320,291000.0,586500.0,1.0154639175257731,77865.0,106365.0,0.37,1213.0,1918.0,0.581,
91360,290600.0,557200.0,0.9174122505161735,72033.0,91617.0,0.27,1083.0,1811.0,0.672,
91901,290100.0,471800.0,0.6263357462943813,62452.0,81379.0,0.3,757.0,1284.0,0.696,
95448,290100.0,595600.0,1.0530851430541193,51207.0,62076.0,0.21,865.0,1289.0,0.49,
95409,289800.0,432300.0,0.4917184265010352,52912.0,65425.0,0.24,956.0,1413.0,0.478,
92708,289700.0,604800.0,1.0876769071453227,69710.0,82005.0,0.18,1060.0,1615.0,0.524,
91504,289400.0,575500.0,0.9885970974429855,55813.0,71296.0,0.28,779.0,1335.0,0.714,
92270,288700.0,508900.0,0.7627294769657084,63349.0,71688.0,0.13,657.0,1297.0,0.974,
92869,288400.0,558500.0,0.9365464632454924,74117.0,88160.0,0.19,968.0,1604.0,0.657,
91214,287700.0,596800.0,1.0743830378866874,64843.0,89849.0,0.39,915.0,1602.0,0.751,
94134,287600.0,555700.0,0.9321974965229486,54342.0,60230.0,0.11,791.0,1195.0,0.511,
95450,287500.0,442900.0,0.5405217391304348,38438.0,51389.0,0.34,1000.0,689.0,-0.311,
90623,287400.0,581200.0,1.022268615170494,69096.0,83767.0,0.21,956.0,1508.0,0.577,
92110,286600.0,484600.0,0.6908583391486393,40642.0,60920.0,0.5,788.0,1366.0,0.734,
95018,285800.0,454000.0,0.5885234429671099,60270.0,72161.0,0.2,909.0,1130.0,0.243,
92003,285000.0,557900.0,0.9575438596491228,58059.0,69205.0,0.19,801.0,1255.0,0.567,
95023,284200.0,353100.0,0.24243490499648135,58559.0,69678.0,0.19,765.0,1278.0,0.671,
93546,283300.0,471800.0,0.6653723967525591,46858.0,65156.0,0.39,705.0,1138.0,0.614,
95658,283300.0,397500.0,0.4031062477938581,60208.0,63604.0,0.06,741.0,1180.0,0.592,
92691,282800.0,545800.0,0.92998585572843,75184.0,93713.0,0.25,1177.0,1907.0,0.62,
94546,282800.0,476700.0,0.6856435643564357,57976.0,75500.0,0.3,965.0,1369.0,0.419,
91775,282400.0,644400.0,1.2818696883852692,56657.0,84620.0,0.49,739.0,1250.0,0.691,
95412,282400.0,477300.0,0.6901558073654391,52955.0,51875.0,-0.02,600.0,950.0,0.583,
93021,282100.0,536900.0,0.9032258064516129,76796.0,99537.0,0.3,1170.0,1720.0,0.47,
92064,282000.0,502200.0,0.7808510638297872,71385.0,96297.0,0.35,909.0,1476.0,0.624,
92082,281400.0,442800.0,0.5735607675906184,58147.0,79348.0,0.36,638.0,1036.0,0.624,
92807,281400.0,561800.0,0.9964463397299218,76381.0,94697.0,0.24,1199.0,1908.0,0.591,
92124,280600.0,527200.0,0.8788310762651461,59164.0,80625.0,0.36,1156.0,2001.0,0.731,
90703,280500.0,595400.0,1.1226381461675579,72906.0,90613.0,0.24,1257.0,1963.0,0.562,
94518,280100.0,436300.0,0.5576579792931096,64429.0,73040.0,0.13,950.0,1390.0,0.463,
92604,279300.0,596500.0,1.1356963838166845,71779.0,91180.0,0.27,1216.0,1767.0,0.453,
94954,279100.0,420300.0,0.5059118595485489,67705.0,81980.0,0.21,1089.0,1563.0,0.435,
95122,279000.0,347600.0,0.24587813620071686,60817.0,57470.0,-0.06,1087.0,1449.0,0.333,
92647,278700.0,603900.0,1.1668460710441335,57528.0,74637.0,0.3,957.0,1480.0,0.546,
92127,278400.0,637300.0,1.2891522988505748,75219.0,123459.0,0.64,1190.0,1835.0,0.542,
92630,277700.0,487500.0,0.7554915376305366,68311.0,84785.0,0.24,1087.0,1652.0,0.52,
93510,276500.0,416500.0,0.5063291139240507,65737.0,89403.0,0.36,943.0,1806.0,0.915,
92867,276100.0,587600.0,1.1282144150670048,63039.0,78072.0,0.24,885.0,1481.0,0.673,
93405,276100.0,566300.0,1.0510684534588917,30016.0,41488.0,0.38,739.0,1385.0,0.874,
91789,275200.0,608400.0,1.2107558139534884,73943.0,93509.0,0.26,1103.0,1885.0,0.709,
92128,275200.0,513800.0,0.8670058139534884,66676.0,90298.0,0.35,1159.0,1717.0,0.481,
93023,275100.0,524500.0,0.9065794256633951,50709.0,64843.0,0.28,803.0,1263.0,0.573,
94592,275000.0,330400.0,0.20145454545454544,17188.0,107660.0,5.26,973.0,2001.0,1.057,
95441,275000.0,673200.0,1.448,53036.0,59545.0,0.12,789.0,1067.0,0.352,
92627,274500.0,557000.0,1.029143897996357,46138.0,57708.0,0.25,894.0,1445.0,0.616,
92626,273600.0,606400.0,1.2163742690058479,57929.0,80132.0,0.38,1051.0,1705.0,0.622,
95456,273300.0,321200.0,0.1752652762532016,42045.0,38750.0,-0.08,634.0,683.0,0.077,
91741,273000.0,569200.0,1.084981684981685,67419.0,81250.0,0.21,856.0,1549.0,0.81,
93907,272900.0,349600.0,0.28105533162330526,60179.0,68078.0,0.13,915.0,1290.0,0.41,
91325,272600.0,491500.0,0.8030080704328687,48855.0,57883.0,0.18,765.0,1305.0,0.706,
95762,272400.0,477200.0,0.7518355359765051,91529.0,117700.0,0.29,1238.0,1994.0,0.611,
94510,272200.0,425100.0,0.5617193240264511,65959.0,89500.0,0.36,892.0,1362.0,0.527,
93012,271700.0,482300.0,0.7751196172248804,69939.0,93523.0,0.34,1164.0,1837.0,0.578,
95116,270300.0,335200.0,0.2401035886052534,48541.0,47413.0,-0.02,930.0,1230.0,0.323,
93427,269900.0,436100.0,0.6157836235642831,49677.0,62969.0,0.27,745.0,1120.0,0.503,
95039,269700.0,249100.0,-0.07638116425658138,49286.0,42708.0,-0.13,685.0,1166.0,0.702,
95492,268700.0,394000.0,0.46631931522143655,63161.0,81093.0,0.28,856.0,1648.0,0.925,
94558,265900.0,459400.0,0.7277171869123731,55995.0,72720.0,0.3,864.0,1437.0,0.663,
91784,265800.0,486100.0,0.8288186606471031,81460.0,95975.0,0.18,1189.0,2001.0,0.683,
92870,265200.0,512300.0,0.9317496229260935,63367.0,80037.0,0.26,899.0,1541.0,0.714,
93010,264700.0,474400.0,0.7922176048356631,63245.0,86505.0,0.37,941.0,1473.0,0.565,
95693,264100.0,381900.0,0.4460431654676259,68187.0,79121.0,0.16,781.0,917.0,0.174,
95076,262900.0,374500.0,0.4244960060859643,45354.0,56671.0,0.25,761.0,1238.0,0.627,
91354,262600.0,455600.0,0.734958111195735,84858.0,111098.0,0.31,1294.0,2000.0,0.546,
94971,262500.0,718800.0,1.7382857142857142,50703.0,42500.0,-0.16,642.0,1424.0,1.218,
91355,262400.0,426000.0,0.6234756097560976,76024.0,89596.0,0.18,1095.0,1736.0,0.585,
93420,261900.0,520800.0,0.9885452462772051,50244.0,66506.0,0.32,729.0,1278.0,0.753,
90717,261500.0,460500.0,0.7609942638623327,42182.0,56245.0,0.33,774.0,1231.0,0.59,
91311,261200.0,448800.0,0.7182235834609495,62270.0,80279.0,0.29,890.0,1417.0,0.592,
92078,260800.0,384600.0,0.4746932515337423,53586.0,55530.0,0.04,922.0,1445.0,0.567,
92688,260700.0,491400.0,0.8849252013808976,74173.0,100694.0,0.36,1118.0,1689.0,0.511,
95405,259200.0,425100.0,0.6400462962962963,56945.0,72156.0,0.27,957.0,1375.0,0.437,
94702,259100.0,551900.0,1.1300656117329217,39290.0,59628.0,0.52,685.0,1219.0,0.78,
92656,259000.0,467700.0,0.8057915057915058,74688.0,101292.0,0.36,1266.0,1857.0,0.467,
92028,258100.0,427500.0,0.6563347539713289,49284.0,57223.0,0.16,717.0,1088.0,0.517,
91001,258000.0,562100.0,1.1786821705426356,63543.0,85655.0,0.35,775.0,1439.0,0.857,
92821,257900.0,516000.0,1.0007754943776657,59189.0,80163.0,0.35,932.0,1544.0,0.657,
94569,257800.0,408600.0,0.5849495733126454,61429.0,94420.0,0.54,546.0,914.0,0.674,
90501,257600.0,523400.0,1.031832298136646,42117.0,59878.0,0.42,694.0,1213.0,0.748,
92780,256900.0,462100.0,0.7987543791358506,47961.0,64089.0,0.34,877.0,1415.0,0.613,
94609,256700.0,517500.0,1.015971951694585,34398.0,56378.0,0.64,697.0,1143.0,0.64,
92653,256500.0,592400.0,1.309551656920078,46716.0,92806.0,0.99,1141.0,1818.0,0.593,
94513,256300.0,369100.0,0.44010924697619974,68515.0,89607.0,0.31,832.0,1854.0,1.228,
91307,256100.0,513400.0,1.004685669660289,74072.0,98655.0,0.33,1358.0,2001.0,0.473,
95403,255500.0,352800.0,0.38082191780821917,52434.0,63029.0,0.2,870.0,1307.0,0.502,
91401,255400.0,500700.0,0.9604541895066562,35403.0,48994.0,0.38,669.0,1177.0,0.759,
93962,254200.0,509800.0,1.005507474429583,58519.0,80288.0,0.37,993.0,743.0,-0.252,
94124,254100.0,474300.0,0.8665879574970484,37146.0,49594.0,0.34,554.0,915.0,0.652,
92676,253300.0,433100.0,0.7098302408211606,78269.0,84750.0,0.08,1186.0,1562.0,0.317,
91104,253100.0,597500.0,1.3607269853812722,41815.0,70811.0,0.69,705.0,1274.0,0.807,
91711,252400.0,537300.0,1.1287638668779714,66663.0,89508.0,0.34,787.0,1345.0,0.709,
94521,252200.0,402100.0,0.5943695479777954,64485.0,84819.0,0.32,995.0,1481.0,0.488,
90630,250900.0,498300.0,0.986050219210841,63611.0,84051.0,0.32,923.0,1613.0,0.748,
91506,250800.0,556100.0,1.217304625199362,50849.0,70408.0,0.38,754.0,1309.0,0.736,
95683,250500.0,415300.0,0.6578842315369261,78260.0,100139.0,0.28,1289.0,1595.0,0.237,
95549,250000.0,461700.0,0.8468,53750.0,56607.0,0.05,592.0,928.0,0.568,
91020,248700.0,537100.0,1.1596300763972658,41580.0,67652.0,0.63,768.0,1328.0,0.729,
92866,248700.0,553500.0,1.2255729794933654,45307.0,62589.0,0.38,843.0,1361.0,0.614,
91304,248200.0,442900.0,0.7844480257856568,48052.0,58361.0,0.21,728.0,1197.0,0.644,
92019,248200.0,414100.0,0.6684125705076551,56486.0,74797.0,0.32,805.0,1434.0,0.781,
92831,247800.0,481300.0,0.9422921711057304,45102.0,57333.0,0.27,794.0,1292.0,0.627,
96161,247800.0,459900.0,0.8559322033898306,58113.0,75172.0,0.29,882.0,1432.0,0.624,
93440,246600.0,364200.0,0.4768856447688564,48182.0,63112.0,0.31,717.0,960.0,0.339,
93003,246300.0,431900.0,0.7535525781567195,54574.0,69616.0,0.28,906.0,1494.0,0.649,
95663,245900.0,416800.0,0.694997966653111,60560.0,124375.0,1.05,890.0,1278.0,0.436,
94545,245800.0,357900.0,0.4560618388934093,56973.0,71723.0,0.26,1036.0,1431.0,0.381,
94619,245800.0,457500.0,0.8612693246541904,54174.0,78676.0,0.45,746.0,1366.0,0.831,
90019,245700.0,639400.0,1.6023606023606023,31501.0,43244.0,0.37,642.0,1135.0,0.768,
93933,245400.0,358300.0,0.4600651996740016,42231.0,53955.0,0.28,781.0,1170.0,0.498,
93442,245200.0,471500.0,0.9229200652528549,34908.0,52579.0,0.51,697.0,1261.0,0.809,
94710,244700.0,560700.0,1.2913771965672252,34951.0,60952.0,0.74,634.0,1286.0,1.028,
94547,244400.0,373100.0,0.526595744680851,75707.0,100204.0,0.32,1082.0,1554.0,0.436,
94553,244400.0,375800.0,0.5376432078559739,60402.0,76669.0,0.27,876.0,1394.0,0.591,
91765,244300.0,539000.0,1.2063037249283668,69848.0,90966.0,0.3,1007.0,1811.0,0.798,
95616,243800.0,538300.0,1.2079573420836751,42110.0,45332.0,0.08,763.0,1195.0,0.566,
91324,243400.0,451500.0,0.8549712407559573,49961.0,58993.0,0.18,761.0,1399.0,0.838,
91915,243400.0,375900.0,0.5443714050944947,76346.0,99606.0,0.3,1202.0,2001.0,0.665,
93004,243300.0,411800.0,0.6925606247431155,59099.0,76027.0,0.29,817.0,1505.0,0.842,
91709,242600.0,489700.0,1.0185490519373455,78336.0,97609.0,0.25,1035.0,1825.0,0.763,
90815,242500.0,511700.0,1.1101030927835052,61074.0,79525.0,0.3,962.0,1569.0,0.631,
93901,242300.0,342500.0,0.41353693768056127,42177.0,49491.0,0.17,706.0,1077.0,0.525,
92116,242200.0,471100.0,0.9450867052023122,35401.0,54966.0,0.55,634.0,1120.0,0.767,
93065,241900.0,450500.0,0.8623398098387763,72384.0,94173.0,0.3,1069.0,1738.0,0.626,
94931,241700.0,401500.0,0.6611501861812163,52297.0,64625.0,0.24,885.0,1280.0,0.446,
94579,240500.0,373200.0,0.5517671517671517,57214.0,75481.0,0.32,944.0,1463.0,0.55,
95672,240500.0,399400.0,0.6607068607068607,69662.0,92464.0,0.33,938.0,2001.0,1.133,
95445,240100.0,441900.0,0.8404831320283215,46101.0,36201.0,-0.21,815.0,959.0,0.177,
92120,240000.0,465700.0,0.9404166666666667,57461.0,79895.0,0.39,886.0,1435.0,0.62,
90039,239900.0,624900.0,1.6048353480616924,45615.0,67170.0,0.47,734.0,1330.0,0.812,
91750,239300.0,449700.0,0.8792310906811533,60366.0,76912.0,0.27,834.0,1379.0,0.653,
92065,239300.0,385200.0,0.6096949435854576,60404.0,77361.0,0.28,718.0,1241.0,0.728,
90731,238900.0,445500.0,0.864796986186689,35910.0,49786.0,0.39,685.0,1125.0,0.642,
93955,238900.0,344200.0,0.4407701967350356,41386.0,52420.0,0.27,810.0,1469.0,0.814,
91350,238600.0,383800.0,0.6085498742665549,74616.0,97921.0,0.31,873.0,1694.0,0.94,
90504,238300.0,525400.0,1.2047838858581619,50587.0,75180.0,0.49,823.0,1362.0,0.655,
91344,238100.0,463900.0,0.9483410331793364,64947.0,77247.0,0.19,912.0,1538.0,0.686,
93063,237900.0,428900.0,0.8028583438419504,67311.0,83974.0,0.25,1038.0,1666.0,0.605,
94577,237900.0,381300.0,0.6027742749054225,50888.0,64660.0,0.27,844.0,1234.0,0.462,
92845,237800.0,481200.0,1.0235492010092515,66830.0,89026.0,0.33,1001.0,1473.0,0.472,
94928,237800.0,308100.0,0.2956265769554247,51952.0,57484.0,0.11,904.0,1295.0,0.433,
92618,237600.0,552100.0,1.3236531986531987,53337.0,97470.0,0.83,1314.0,2001.0,0.523,
95864,237200.0,430800.0,0.8161888701517707,59570.0,83467.0,0.4,766.0,1282.0,0.674,
95002,237100.0,421200.0,0.7764656263180093,58304.0,73333.0,0.26,944.0,1210.0,0.282,
93465,236200.0,472900.0,1.002116850127011,52376.0,83194.0,0.59,836.0,1186.0,0.419,
93664,236100.0,486900.0,1.062261753494282,42167.0,96563.0,1.29,455.0,1092.0,1.4,
90008,236000.0,443800.0,0.8805084745762712,30472.0,36180.0,0.19,623.0,1032.0,0.657,
93001,235800.0,418500.0,0.7748091603053435,43023.0,54945.0,0.28,756.0,1230.0,0.627,
90808,235100.0,508600.0,1.163334751169715,63620.0,96824.0,0.52,894.0,1427.0,0.596,
90807,234800.0,487400.0,1.075809199318569,50543.0,72276.0,0.43,712.0,1204.0,0.691,
91737,234800.0,439300.0,0.870954003407155,73201.0,98407.0,0.34,953.0,1583.0,0.661,
93035,234800.0,395500.0,0.684412265758092,58874.0,83038.0,0.41,1059.0,1773.0,0.674,
93444,234600.0,391500.0,0.6687979539641944,50231.0,61379.0,0.22,753.0,1412.0,0.875,
95602,234200.0,367400.0,0.5687446626814688,47856.0,63721.0,0.33,749.0,1007.0,0.344,
95765,233400.0,356900.0,0.5291345329905741,83095.0,87100.0,0.05,1125.0,1409.0,0.252,
91773,233000.0,432700.0,0.8570815450643777,63526.0,78501.0,0.24,896.0,1502.0,0.676,
92865,233000.0,455300.0,0.9540772532188841,55512.0,85251.0,0.54,893.0,1557.0,0.744,
90710,232400.0,392100.0,0.6871772805507745,42299.0,54630.0,0.29,642.0,1058.0,0.648,
91780,232300.0,586600.0,1.5251829530779164,47575.0,63045.0,0.33,771.0,1281.0,0.661,
90017,231700.0,395300.0,0.7060854553301683,14847.0,21009.0,0.42,387.0,848.0,1.191,
90240,231700.0,441700.0,0.9063444108761329,55492.0,71939.0,0.3,770.0,1351.0,0.755,
91745,231500.0,467800.0,1.0207343412526997,59642.0,76447.0,0.28,946.0,1629.0,0.722,
95650,231000.0,407600.0,0.7645021645021645,65327.0,84133.0,0.29,796.0,1414.0,0.776,
91941,230900.0,497700.0,1.155478562148116,45916.0,71661.0,0.56,719.0,1232.0,0.713,
91505,230800.0,542000.0,1.3483535528596187,51740.0,77679.0,0.5,825.0,1512.0,0.833,
91913,230200.0,400300.0,0.7389226759339704,66968.0,84741.0,0.27,1162.0,1823.0,0.569,
92061,230100.0,330200.0,0.4350282485875706,44615.0,68333.0,0.53,494.0,1409.0,1.852,
94544,230100.0,323500.0,0.4059104737070839,49452.0,59699.0,0.21,907.0,1302.0,0.436,
95439,229000.0,510900.0,1.231004366812227,53884.0,73542.0,0.36,771.0,971.0,0.259,
95630,228800.0,394200.0,0.7229020979020979,73240.0,100308.0,0.37,939.0,1416.0,0.508,
93604,228600.0,373300.0,0.6329833770778652,33802.0,50455.0,0.49,660.0,1286.0,0.948,
93022,228400.0,393400.0,0.7224168126094571,59313.0,73433.0,0.24,942.0,1421.0,0.508,
92119,228300.0,433900.0,0.9005694261936049,55973.0,70261.0,0.26,831.0,1419.0,0.708,
94803,228100.0,340700.0,0.49364313897413414,61494.0,76232.0,0.24,863.0,1298.0,0.504,
